idx,AirQualityStation,img_path,s5p_path,date,NO2
576,netley,netley/S2B_MSIL2A_20190105T004709_N0500_R102_T54HTG_20221214T210444.npy,netley/S5P_OFFL_L2__NO2____20190105.nc,5/01/2019,0.981808237
577,netley,netley/S2A_MSIL2A_20190226T003701_N0500_R059_T54HTG_20221126T181426.npy,netley/S5P_OFFL_L2__NO2____20190226.nc,26/02/2019,23.23613392
578,netley,netley/S2B_MSIL2A_20191029T003709_N0500_R059_T54HTG_20230615T200323.npy,netley/S5P_OFFL_L2__NO2____20191029.nc,29/10/2019,19.30890097
579,netley,netley/S2B_MSIL2A_20190823T004709_N0500_R102_T54HTG_20230626T024333.npy,netley/S5P_RPRO_L2__NO2____20190823.nc,23/08/2019,23.44408594
580,netley,netley/S2B_MSIL2A_20230315T004709_N0509_R102_T54HTG_20230315T023533.npy,netley/S5P_OFFL_L2__NO2____20230315.nc,15/03/2023,19.21003686
581,netley,netley/S2B_MSIL2A_20180924T003659_N0500_R059_T54HTG_20230710T001615.npy,netley/S5P_OFFL_L2__NO2____20180924.nc,24/09/2018,7.527198364
582,netley,netley/S2A_MSIL2A_20191024T003711_N0500_R059_T54HTG_20230712T051225.npy,netley/S5P_RPRO_L2__NO2____20191024.nc,24/10/2019,20.85661151
583,netley,netley/S2A_MSIL2A_20210426T003701_N0500_R059_T54HTG_20230524T120641.npy,netley/S5P_RPRO_L2__NO2____20210426.nc,26/04/2021,16.77938031
584,netley,netley/S2A_MSIL2A_20211212T003701_N0500_R059_T54HTG_20221224T113519.npy,netley/S5P_OFFL_L2__NO2____20211212.nc,12/12/2021,11.83965639
585,netley,netley/S2A_MSIL2A_20210926T004711_N0500_R102_T54HTG_20230125T031919.npy,netley/S5P_OFFL_L2__NO2____20210926.nc,26/09/2021,7.281745834
586,netley,netley/S2A_MSIL2A_20190616T003711_N0500_R059_T54HTG_20230723T132213.npy,netley/S5P_OFFL_L2__NO2____20190616.nc,16/06/2019,19.83730465
587,netley,netley/S2A_MSIL2A_20201220T004701_N0500_R102_T54HTG_20230305T073214.npy,netley/S5P_RPRO_L2__NO2____20201220.nc,20/12/2020,4.009051712
588,netley,netley/S2B_MSIL2A_20211031T004709_N0500_R102_T54HTG_20230105T123901.npy,netley/S5P_RPRO_L2__NO2____20211031.nc,31/10/2021,10.03626386
589,netley,netley/S2A_MSIL2A_20221117T003711_N0400_R059_T54HTG_20221117T030259.npy,netley/S5P_OFFL_L2__NO2____20221117.nc,17/11/2022,12.1532884
590,netley,netley/S2A_MSIL2A_20190318T003701_N0500_R059_T54HTG_20221120T145042.npy,netley/S5P_RPRO_L2__NO2____20190318.nc,18/03/2019,21.35433433
591,netley,netley/S2B_MSIL2A_20230511T003709_N0509_R059_T54HTG_20230511T022200.npy,netley/S5P_OFFL_L2__NO2____20230511.nc,11/05/2023,23.48158645
592,netley,netley/S2A_MSIL2A_20190130T004701_N0500_R102_T54HTG_20221221T180730.npy,netley/S5P_OFFL_L2__NO2____20190130.nc,30/01/2019,17.01460526
593,netley,netley/S2B_MSIL2A_20231117T003659_N0509_R059_T54HTG_20231117T023600.npy,netley/S5P_OFFL_L2__NO2____20231117.nc,17/11/2023,5.154493714
594,netley,netley/S2B_MSIL2A_20220317T003659_N0400_R059_T54HTG_20220317T023325.npy,netley/S5P_RPRO_L2__NO2____20220317.nc,17/03/2022,16.28165749
595,netley,netley/S2A_MSIL2A_20200829T003711_N0500_R059_T54HTG_20230502T222639.npy,netley/S5P_OFFL_L2__NO2____20200829.nc,29/08/2020,19.28844581
596,netley,netley/S2A_MSIL2A_20200204T004701_N0500_R102_T54HTG_20230625T044705.npy,netley/S5P_OFFL_L2__NO2____20200204.nc,4/02/2020,6.054485068
597,netley,netley/S2A_MSIL2A_20200204T004701_N0500_R102_T54HTG_20230625T044705.npy,netley/S5P_RPRO_L2__NO2____20200204.nc,4/02/2020,6.054485068
598,netley,netley/S2A_MSIL2A_20180909T003701_N0500_R059_T54HTG_20230801T174749.npy,netley/S5P_RPRO_L2__NO2____20180909.nc,9/09/2018,11.44761355
599,netley,netley/S2B_MSIL2A_20181116T004709_N0500_R102_T54HTG_20230617T201600.npy,netley/S5P_OFFL_L2__NO2____20181116.nc,16/11/2018,11.94533637
600,netley,netley/S2A_MSIL2A_20200102T003701_N0500_R059_T54HTG_20230625T141255.npy,netley/S5P_OFFL_L2__NO2____20200102.nc,2/01/2020,10.89875659
601,netley,netley/S2A_MSIL2A_20181029T003701_N0500_R059_T54HTG_20230730T042454.npy,netley/S5P_OFFL_L2__NO2____20181029.nc,29/10/2018,16.77256067
602,netley,netley/S2B_MSIL2A_20180825T003659_N0500_R059_T54HTG_20230712T031354.npy,netley/S5P_RPRO_L2__NO2____20180825.nc,25/08/2018,20.94524803
603,netley,netley/S2B_MSIL2A_20180825T003659_N0500_R059_T54HTG_20230712T031354.npy,netley/S5P_OFFL_L2__NO2____20180825.nc,25/08/2018,20.94524803
604,netley,netley/S2B_MSIL2A_20200605T003709_N0500_R059_T54HTG_20230402T131552.npy,netley/S5P_RPRO_L2__NO2____20200605.nc,5/06/2020,32.64513187
605,netley,netley/S2B_MSIL2A_20200605T003709_N0500_R059_T54HTG_20230402T131552.npy,netley/S5P_OFFL_L2__NO2____20200605.nc,5/06/2020,32.64513187
606,netley,netley/S2A_MSIL2A_20210320T004711_N0500_R102_T54HTG_20230520T092502.npy,netley/S5P_RPRO_L2__NO2____20210320.nc,20/03/2021,5.727215656
607,netley,netley/S2B_MSIL2A_20190522T003719_N0500_R059_T54HTG_20221216T045841.npy,netley/S5P_OFFL_L2__NO2____20190522.nc,22/05/2019,32.97240128
608,northfield,northfield/S2A_MSIL2A_20180525T004711_N0500_R102_T54HTG_20230829T173928.npy,northfield/S5P_RPRO_L2__NO2____20180525.nc,25/05/2018,9.899903014
609,northfield,northfield/S2B_MSIL2A_20190122T003709_N0500_R059_T54HTG_20221201T002343.npy,northfield/S5P_OFFL_L2__NO2____20190122.nc,22/01/2019,14.3998579
610,northfield,northfield/S2A_MSIL2A_20210827T004711_N0500_R102_T54HTG_20230222T082625.npy,northfield/S5P_RPRO_L2__NO2____20210827.nc,27/08/2021,8.918092896
611,northfield,northfield/S2A_MSIL2A_20210827T004711_N0500_R102_T54HTG_20230222T082625.npy,northfield/S5P_OFFL_L2__NO2____20210827.nc,27/08/2021,8.918092896
612,northfield,northfield/S2B_MSIL2A_20231217T003659_N0510_R059_T54HTG_20231217T022222.npy,northfield/S5P_OFFL_L2__NO2____20231217.nc,17/12/2023,4.909043066
613,northfield,northfield/S2B_MSIL2A_20191118T003659_N0500_R059_T54HTG_20230528T064553.npy,northfield/S5P_OFFL_L2__NO2____20191118.nc,18/11/2019,11.78170261
614,northfield,northfield/S2B_MSIL2A_20190102T003659_N0500_R059_T54HTG_20221129T050113.npy,northfield/S5P_RPRO_L2__NO2____20190102.nc,2/01/2019,4.581773654
615,northfield,northfield/S2A_MSIL2A_20220623T004721_N0400_R102_T54HTG_20220623T034218.npy,northfield/S5P_RPRO_L2__NO2____20220623.nc,23/06/2022,8.181737189
616,northfield,northfield/S2B_MSIL2A_20200117T003659_N0500_R059_T54HTG_20230427T061115.npy,northfield/S5P_RPRO_L2__NO2____20200117.nc,17/01/2020,2.94542471
617,northfield,northfield/S2A_MSIL2A_20231115T004701_N0509_R102_T54HTG_20231115T025855.npy,northfield/S5P_OFFL_L2__NO2____20231115.nc,15/11/2023,6.38175448
618,northfield,northfield/S2B_MSIL2A_20201225T004709_N0500_R102_T54HTG_20230402T025324.npy,northfield/S5P_OFFL_L2__NO2____20201225.nc,25/12/2020,2.979515392
619,northfield,northfield/S2B_MSIL2A_20201225T004709_N0500_R102_T54HTG_20230402T025324.npy,northfield/S5P_RPRO_L2__NO2____20201225.nc,25/12/2020,2.979515392
620,northfield,northfield/S2A_MSIL2A_20190917T004711_N0500_R102_T54HTG_20230627T205536.npy,northfield/S5P_RPRO_L2__NO2____20190917.nc,17/09/2019,9.490814838
621,northfield,northfield/S2B_MSIL2A_20200913T003709_N0500_R059_T54HTG_20230330T095416.npy,northfield/S5P_RPRO_L2__NO2____20200913.nc,13/09/2020,7.936284659
622,northfield,northfield/S2A_MSIL2A_20210215T003701_N0500_R059_T54HTG_20230609T133930.npy,northfield/S5P_RPRO_L2__NO2____20210215.nc,15/02/2021,12.85896324
623,northfield,northfield/S2A_MSIL2A_20210215T003701_N0500_R059_T54HTG_20230609T133930.npy,northfield/S5P_OFFL_L2__NO2____20210215.nc,15/02/2021,12.85896324
624,northfield,northfield/S2A_MSIL2A_20231122T003701_N0509_R059_T54HTG_20231122T030259.npy,northfield/S5P_OFFL_L2__NO2____20231122.nc,22/11/2023,4.077233074
625,northfield,northfield/S2A_MSIL2A_20190120T004701_N0500_R102_T54HTG_20230725T133519.npy,northfield/S5P_RPRO_L2__NO2____20190120.nc,20/01/2019,3.354512887
626,northfield,northfield/S2B_MSIL2A_20230322T003709_N0509_R059_T54HTG_20230322T022808.npy,northfield/S5P_OFFL_L2__NO2____20230322.nc,22/03/2023,14.64531043
627,northfield,northfield/S2B_MSIL2A_20200206T003659_N0500_R059_T54HTG_20230428T204144.npy,northfield/S5P_OFFL_L2__NO2____20200206.nc,6/02/2020,10.79989249
628,northfield,northfield/S2B_MSIL2A_20211227T003659_N0500_R059_T54HTG_20221225T040145.npy,northfield/S5P_RPRO_L2__NO2____20211227.nc,27/12/2021,1.636347061
629,northfield,northfield/S2A_MSIL2A_20190914T003701_N0500_R059_T54HTG_20230704T115157.npy,northfield/S5P_RPRO_L2__NO2____20190914.nc,14/09/2019,21.95432919
630,northfield,northfield/S2A_MSIL2A_20210218T004711_N0500_R102_T54HTG_20230605T150311.npy,northfield/S5P_OFFL_L2__NO2____20210218.nc,18/02/2021,4.663590536
631,northfield,northfield/S2B_MSIL2A_20190105T004709_N0500_R102_T54HTG_20221214T210444.npy,northfield/S5P_OFFL_L2__NO2____20190105.nc,5/01/2019,2.822699387
632,northfield,northfield/S2A_MSIL2A_20190226T003701_N0500_R059_T54HTG_20221126T181426.npy,northfield/S5P_OFFL_L2__NO2____20190226.nc,26/02/2019,13.72145598
633,northfield,northfield/S2B_MSIL2A_20190823T004709_N0500_R102_T54HTG_20230626T024333.npy,northfield/S5P_OFFL_L2__NO2____20190823.nc,23/08/2019,13.56463809
634,northfield,northfield/S2A_MSIL2A_20201028T003711_N0500_R059_T54HTG_20230414T221152.npy,northfield/S5P_OFFL_L2__NO2____20201028.nc,28/10/2020,16.23052147
635,northfield,northfield/S2B_MSIL2A_20190316T004709_N0500_R102_T54HTG_20221116T155024.npy,northfield/S5P_RPRO_L2__NO2____20190316.nc,16/03/2019,6.507889625
636,northfield,northfield/S2B_MSIL2A_20180924T003659_N0500_R059_T54HTG_20230710T001615.npy,northfield/S5P_OFFL_L2__NO2____20180924.nc,24/09/2018,4.909043066
637,northfield,northfield/S2B_MSIL2A_20191111T004709_N0500_R102_T54HTG_20230525T200050.npy,northfield/S5P_OFFL_L2__NO2____20191111.nc,11/11/2019,7.919239318
638,northfield,northfield/S2A_MSIL2A_20191024T003711_N0500_R059_T54HTG_20230712T051225.npy,northfield/S5P_RPRO_L2__NO2____20191024.nc,24/10/2019,8.232873211
639,northfield,northfield/S2A_MSIL2A_20211212T003701_N0500_R059_T54HTG_20221224T113519.npy,northfield/S5P_OFFL_L2__NO2____20211212.nc,12/12/2021,5.566989829
640,northfield,northfield/S2A_MSIL2A_20211212T003701_N0500_R059_T54HTG_20221224T113519.npy,northfield/S5P_RPRO_L2__NO2____20211212.nc,12/12/2021,5.566989829
641,northfield,northfield/S2A_MSIL2A_20210926T004711_N0500_R102_T54HTG_20230125T031919.npy,northfield/S5P_RPRO_L2__NO2____20210926.nc,26/09/2021,4.172685477
642,northfield,northfield/S2A_MSIL2A_20210406T003701_N0500_R059_T54HTG_20230510T212746.npy,northfield/S5P_OFFL_L2__NO2____20210406.nc,6/04/2021,7.762423313
643,northfield,northfield/S2A_MSIL2A_20201220T004701_N0500_R102_T54HTG_20230305T073214.npy,northfield/S5P_RPRO_L2__NO2____20201220.nc,20/12/2020,3.845416065
644,northfield,northfield/S2A_MSIL2A_20190318T003701_N0500_R059_T54HTG_20221120T145042.npy,northfield/S5P_RPRO_L2__NO2____20190318.nc,18/03/2019,21.24865434
645,northfield,northfield/S2B_MSIL2A_20180430T004709_N0500_R102_T54HTG_20230907T034732.npy,northfield/S5P_RPRO_L2__NO2____20180430.nc,30/04/2018,17.24983021
646,northfield,northfield/S2B_MSIL2A_20180726T003659_N0500_R059_T54HTG_20230719T135312.npy,northfield/S5P_OFFL_L2__NO2____20180726.nc,26/07/2018,19.71798726
647,northfield,northfield/S2B_MSIL2A_20180726T003659_N0500_R059_T54HTG_20230719T135312.npy,northfield/S5P_RPRO_L2__NO2____20180726.nc,26/07/2018,19.71798726
648,northfield,northfield/S2A_MSIL2A_20190130T004701_N0500_R102_T54HTG_20221221T180730.npy,northfield/S5P_RPRO_L2__NO2____20190130.nc,30/01/2019,9.408997955
649,northfield,northfield/S2A_MSIL2A_20200112T003701_N0500_R059_T54HTG_20230618T045833.npy,northfield/S5P_OFFL_L2__NO2____20200112.nc,12/01/2020,3.136333279
650,northfield,northfield/S2A_MSIL2A_20200829T003711_N0500_R059_T54HTG_20230502T222639.npy,northfield/S5P_RPRO_L2__NO2____20200829.nc,29/08/2020,6.978339523
651,northfield,northfield/S2A_MSIL2A_20200829T003711_N0500_R059_T54HTG_20230502T222639.npy,northfield/S5P_OFFL_L2__NO2____20200829.nc,29/08/2020,6.978339523
652,northfield,northfield/S2A_MSIL2A_20200204T004701_N0500_R102_T54HTG_20230625T044705.npy,northfield/S5P_OFFL_L2__NO2____20200204.nc,4/02/2020,3.027243475
653,northfield,northfield/S2A_MSIL2A_20200204T004701_N0500_R102_T54HTG_20230625T044705.npy,northfield/S5P_RPRO_L2__NO2____20200204.nc,4/02/2020,3.027243475
654,northfield,northfield/S2A_MSIL2A_20180909T003701_N0500_R059_T54HTG_20230801T174749.npy,northfield/S5P_RPRO_L2__NO2____20180909.nc,9/09/2018,12.38851335
655,northfield,northfield/S2B_MSIL2A_20210401T003709_N0500_R059_T54HTG_20230510T225038.npy,northfield/S5P_OFFL_L2__NO2____20210401.nc,1/04/2021,20.20889044
656,northfield,northfield/S2A_MSIL2A_20211105T004711_N0500_R102_T54HTG_20230107T055717.npy,northfield/S5P_OFFL_L2__NO2____20211105.nc,5/11/2021,5.645398773
657,northfield,northfield/S2A_MSIL2A_20210317T003701_N0500_R059_T54HTG_20230514T174356.npy,northfield/S5P_RPRO_L2__NO2____20210317.nc,17/03/2021,14.27031294
658,northfield,northfield/S2B_MSIL2A_20180825T003659_N0500_R059_T54HTG_20230712T031354.npy,northfield/S5P_RPRO_L2__NO2____20180825.nc,25/08/2018,17.67255203
659,northfield,northfield/S2B_MSIL2A_20180825T003659_N0500_R059_T54HTG_20230712T031354.npy,northfield/S5P_OFFL_L2__NO2____20180825.nc,25/08/2018,17.67255203
660,northfield,northfield/S2B_MSIL2A_20200605T003709_N0500_R059_T54HTG_20230402T131552.npy,northfield/S5P_RPRO_L2__NO2____20200605.nc,5/06/2020,22.9088645
661,northfield,northfield/S2A_MSIL2A_20230106T003701_N0509_R059_T54HTG_20230106T030451.npy,northfield/S5P_OFFL_L2__NO2____20230106.nc,6/01/2023,4.861314983
662,northfield,northfield/S2B_MSIL2A_20190522T003719_N0500_R059_T54HTG_20221216T045841.npy,northfield/S5P_OFFL_L2__NO2____20190522.nc,22/05/2019,35.75419223
663,north_haven,north_haven/S2A_MSIL2A_20190626T003711_N0500_R059_T54HTG_20230723T120705.npy,north_haven/S5P_RPRO_L2__NO2____20190626.nc,26/06/2019,26.67246369
664,north_haven,north_haven/S2A_MSIL2A_20210529T004711_N0500_R102_T54HTG_20230227T132812.npy,north_haven/S5P_OFFL_L2__NO2____20210529.nc,29/05/2021,16.54415536
665,north_haven,north_haven/S2B_MSIL2A_20200529T004709_N0500_R102_T54HTG_20230401T075829.npy,north_haven/S5P_RPRO_L2__NO2____20200529.nc,29/05/2020,15.21803238
666,north_haven,north_haven/S2B_MSIL2A_20200725T003709_N0500_R059_T54HTG_20230324T210910.npy,north_haven/S5P_OFFL_L2__NO2____20200725.nc,25/07/2020,17.09301232
667,north_haven,north_haven/S2B_MSIL2A_20190912T004709_N0500_R102_T54HTG_20230501T231444.npy,north_haven/S5P_OFFL_L2__NO2____20190912.nc,12/09/2019,7.118112069
668,north_haven,north_haven/S2A_MSIL2A_20210827T004711_N0500_R102_T54HTG_20230222T082625.npy,north_haven/S5P_RPRO_L2__NO2____20210827.nc,27/08/2021,16.46574642
669,north_haven,north_haven/S2A_MSIL2A_20221227T003701_N0509_R059_T54HTG_20221227T025503.npy,north_haven/S5P_OFFL_L2__NO2____20221227.nc,27/12/2022,7.281745834
670,north_haven,north_haven/S2B_MSIL2A_20231217T003659_N0510_R059_T54HTG_20231217T022222.npy,north_haven/S5P_OFFL_L2__NO2____20231217.nc,17/12/2023,6.037439727
671,north_haven,north_haven/S2B_MSIL2A_20191118T003659_N0500_R059_T54HTG_20230528T064553.npy,north_haven/S5P_RPRO_L2__NO2____20191118.nc,18/11/2019,9.016957001
672,north_haven,north_haven/S2B_MSIL2A_20191118T003659_N0500_R059_T54HTG_20230528T064553.npy,north_haven/S5P_OFFL_L2__NO2____20191118.nc,18/11/2019,9.016957001
673,north_haven,north_haven/S2B_MSIL2A_20210822T004709_N0500_R102_T54HTG_20230118T083048.npy,north_haven/S5P_OFFL_L2__NO2____20210822.nc,22/08/2021,4.172685477
674,north_haven,north_haven/S2A_MSIL2A_20201130T004711_N0500_R102_T54HTG_20230323T185445.npy,north_haven/S5P_RPRO_L2__NO2____20201130.nc,30/11/2020,10.66353164
675,north_haven,north_haven/S2A_MSIL2A_20220623T004721_N0400_R102_T54HTG_20220623T034218.npy,north_haven/S5P_OFFL_L2__NO2____20220623.nc,23/06/2022,9.722631847
676,north_haven,north_haven/S2A_MSIL2A_20190719T004711_N0500_R102_T54HTG_20230723T011555.npy,north_haven/S5P_RPRO_L2__NO2____20190719.nc,19/07/2019,19.44526181
677,north_haven,north_haven/S2B_MSIL2A_20200117T003659_N0500_R059_T54HTG_20230427T061115.npy,north_haven/S5P_OFFL_L2__NO2____20200117.nc,17/01/2020,5.802214778
678,north_haven,north_haven/S2B_MSIL2A_20180904T003659_N0500_R059_T54HTG_20230814T221004.npy,north_haven/S5P_OFFL_L2__NO2____20180904.nc,4/09/2018,17.40664622
679,north_haven,north_haven/S2A_MSIL2A_20190729T004711_N0500_R102_T54HTG_20230711T004612.npy,north_haven/S5P_RPRO_L2__NO2____20190729.nc,29/07/2019,18.11232106
680,north_haven,north_haven/S2A_MSIL2A_20231115T004701_N0509_R102_T54HTG_20231115T025855.npy,north_haven/S5P_OFFL_L2__NO2____20231115.nc,15/11/2023,9.56581396
681,north_haven,north_haven/S2B_MSIL2A_20211210T004659_N0500_R102_T54HTG_20221228T110440.npy,north_haven/S5P_RPRO_L2__NO2____20211210.nc,10/12/2021,9.327181072
682,north_haven,north_haven/S2B_MSIL2A_20211210T004659_N0500_R102_T54HTG_20221228T110440.npy,north_haven/S5P_OFFL_L2__NO2____20211210.nc,10/12/2021,9.327181072
683,north_haven,north_haven/S2B_MSIL2A_20201225T004709_N0500_R102_T54HTG_20230402T025324.npy,north_haven/S5P_OFFL_L2__NO2____20201225.nc,25/12/2020,3.518146652
684,north_haven,north_haven/S2B_MSIL2A_20211220T004659_N0500_R102_T54HTG_20221229T215723.npy,north_haven/S5P_OFFL_L2__NO2____20211220.nc,20/12/2021,2.209069003
685,north_haven,north_haven/S2B_MSIL2A_20201013T003709_N0500_R059_T54HTG_20230306T063411.npy,north_haven/S5P_OFFL_L2__NO2____20201013.nc,13/10/2020,7.213564472
686,north_haven,north_haven/S2B_MSIL2A_20201013T003709_N0500_R059_T54HTG_20230306T063411.npy,north_haven/S5P_RPRO_L2__NO2____20201013.nc,13/10/2020,7.213564472
687,north_haven,north_haven/S2B_MSIL2A_20200913T003709_N0500_R059_T54HTG_20230330T095416.npy,north_haven/S5P_OFFL_L2__NO2____20200913.nc,13/09/2020,4.626090034
688,north_haven,north_haven/S2B_MSIL2A_20200107T003659_N0500_R059_T54HTG_20230424T210455.npy,north_haven/S5P_OFFL_L2__NO2____20200107.nc,7/01/2020,9.879447853
689,north_haven,north_haven/S2A_MSIL2A_20210215T003701_N0500_R059_T54HTG_20230609T133930.npy,north_haven/S5P_RPRO_L2__NO2____20210215.nc,15/02/2021,13.17259714
690,north_haven,north_haven/S2A_MSIL2A_20210215T003701_N0500_R059_T54HTG_20230609T133930.npy,north_haven/S5P_OFFL_L2__NO2____20210215.nc,15/02/2021,13.17259714
691,north_haven,north_haven/S2A_MSIL2A_20210429T004701_N0500_R102_T54HTG_20230518T144225.npy,north_haven/S5P_RPRO_L2__NO2____20210429.nc,29/04/2021,21.56228635
692,north_haven,north_haven/S2B_MSIL2A_20200130T004659_N0500_R102_T54HTG_20230426T105901.npy,north_haven/S5P_RPRO_L2__NO2____20200130.nc,30/01/2020,19.71798726
693,north_haven,north_haven/S2A_MSIL2A_20231122T003701_N0509_R059_T54HTG_20231122T030259.npy,north_haven/S5P_OFFL_L2__NO2____20231122.nc,22/11/2023,9.736267367
694,north_haven,north_haven/S2B_MSIL2A_20230322T003709_N0509_R059_T54HTG_20230322T022808.npy,north_haven/S5P_OFFL_L2__NO2____20230322.nc,22/03/2023,16.85778738
695,north_haven,north_haven/S2B_MSIL2A_20210404T004709_N0500_R102_T54HTG_20230509T171946.npy,north_haven/S5P_OFFL_L2__NO2____20210404.nc,4/04/2021,12.5998752
696,north_haven,north_haven/S2B_MSIL2A_20211227T003659_N0500_R059_T54HTG_20221225T040145.npy,north_haven/S5P_RPRO_L2__NO2____20211227.nc,27/12/2021,7.13515741
697,north_haven,north_haven/S2A_MSIL2A_20210218T004711_N0500_R102_T54HTG_20230605T150311.npy,north_haven/S5P_OFFL_L2__NO2____20210218.nc,18/02/2021,7.919239318
698,north_haven,north_haven/S2A_MSIL2A_20190216T003611_N0500_R059_T54HTG_20221125T182118.npy,north_haven/S5P_OFFL_L2__NO2____20190216.nc,16/02/2019,6.115848671
699,north_haven,north_haven/S2B_MSIL2A_20190316T004709_N0500_R102_T54HTG_20221116T155024.npy,north_haven/S5P_OFFL_L2__NO2____20190316.nc,16/03/2019,7.690834011
700,north_haven,north_haven/S2B_MSIL2A_20190316T004709_N0500_R102_T54HTG_20221116T155024.npy,north_haven/S5P_RPRO_L2__NO2____20190316.nc,16/03/2019,7.690834011
701,north_haven,north_haven/S2A_MSIL2A_20191024T003711_N0500_R059_T54HTG_20230712T051225.npy,north_haven/S5P_OFFL_L2__NO2____20191024.nc,24/10/2019,8.590823483
702,north_haven,north_haven/S2A_MSIL2A_20211212T003701_N0500_R059_T54HTG_20221224T113519.npy,north_haven/S5P_OFFL_L2__NO2____20211212.nc,12/12/2021,10.30898931
703,north_haven,north_haven/S2A_MSIL2A_20210926T004711_N0500_R102_T54HTG_20230125T031919.npy,north_haven/S5P_OFFL_L2__NO2____20210926.nc,26/09/2021,4.704498978
704,north_haven,north_haven/S2A_MSIL2A_20210406T003701_N0500_R059_T54HTG_20230510T212746.npy,north_haven/S5P_OFFL_L2__NO2____20210406.nc,6/04/2021,15.62711867
705,north_haven,north_haven/S2A_MSIL2A_20190616T003711_N0500_R059_T54HTG_20230723T132213.npy,north_haven/S5P_OFFL_L2__NO2____20190616.nc,16/06/2019,14.07258849
706,north_haven,north_haven/S2A_MSIL2A_20201220T004701_N0500_R102_T54HTG_20230305T073214.npy,north_haven/S5P_RPRO_L2__NO2____20201220.nc,20/12/2020,6.743114574
707,north_haven,north_haven/S2A_MSIL2A_20221117T003711_N0400_R059_T54HTG_20221117T030259.npy,north_haven/S5P_OFFL_L2__NO2____20221117.nc,17/11/2022,8.99991166
708,north_haven,north_haven/S2A_MSIL2A_20200115T004701_N0500_R102_T54HTG_20230604T014529.npy,north_haven/S5P_RPRO_L2__NO2____20200115.nc,15/01/2020,2.90110833
709,north_haven,north_haven/S2A_MSIL2A_20210208T004711_N0500_R102_T54HTG_20230610T235406.npy,north_haven/S5P_OFFL_L2__NO2____20210208.nc,8/02/2021,9.801038909
710,north_haven,north_haven/S2B_MSIL2A_20230511T003709_N0509_R059_T54HTG_20230511T022200.npy,north_haven/S5P_OFFL_L2__NO2____20230511.nc,11/05/2023,13.56463809
711,north_haven,north_haven/S2B_MSIL2A_20200409T004659_N0500_R102_T54HTG_20230412T064512.npy,north_haven/S5P_OFFL_L2__NO2____20200409.nc,9/04/2020,11.37261443
712,north_haven,north_haven/S2B_MSIL2A_20190611T003709_N0500_R059_T54HTG_20230707T085333.npy,north_haven/S5P_RPRO_L2__NO2____20190611.nc,11/06/2019,16.15211253
713,north_haven,north_haven/S2B_MSIL2A_20220317T003659_N0400_R059_T54HTG_20220317T023325.npy,north_haven/S5P_RPRO_L2__NO2____20220317.nc,17/03/2022,16.62256243
